Gene1,Gene2
TCL1A,TCL1B
TCL1A,TRAM2-AS1
TCL1B,TNS3
TCL1B,TTC7B
TCL1B,TYROBP
TCL1B,VEPH1
TDRD9,TDRP
TDRD9,TRIM45
TDRD9,TRIM58
TDRD9,ZNF470
TDRD9,ZNF547
TDRD9,ZNF562
TFAP2E,THAP9
TFAP2E,TRIM45
TFAP2E,ZNF132
TFAP2E,ZNF205
TFAP2E,ZNF470
TFAP2E,ZNF547
TFAP2E,ZNF562
TFAP2E,ZNF683
TFPI,TIMP2
TFPI,TNFAIP2
TFPI,TPD52L1
TFPI,VWF
THBS1,THNSL2
THBS1,TMSB4X
THBS1,TNS1
THBS1,VWF
THNSL2,TNS1
THNSL2,TNS3
THNSL2,TSC22D1
TIGD4,TPD52L1
TIGD4,VSIG4
TIMP2,TMPRSS13
TIMP2,TNFAIP2
TIMP2,TPD52L1
TIMP2,VEGFA
TLN1,TMSB4X
TLN1,TNFSF4
TLN1,TNNT1
TLN1,TNS1
TLN1,TNS3
TLN1,TYROBP
TLN1,VIL1
TLR6,TLR8
TLR6,TMPRSS13
TLR6,TNFRSF17
TLR6,TNFRSF21
TLR6,TNFSF4
TLR6,TREM1
TLR6,TYROBP
TLR8,TNFRSF17
TLR8,TNFRSF21
TLR8,TREM1
TLR8,TYROBP
TMEM105,TMEM150B
TMEM105,TMEM176A
TMEM105,TMEM176B
TMEM105,TMEM210
TMEM105,TMEM40
TMEM105,TMEM8B
TMEM105,TMEM91
TMEM150B,TMEM176A
TMEM150B,TMEM176B
TMEM150B,TMEM210
TMEM150B,TMEM40
TMEM150B,TMEM8B
TMEM150B,TMEM91
TMEM150B,TYROBP
TMEM176A,TMEM176B
TMEM176A,TMEM210
TMEM176A,TMEM40
TMEM176A,TMEM8B
TMEM176A,TMEM91
TMEM176B,TMEM210
TMEM176B,TMEM40
TMEM176B,TMEM8B
TMEM176B,TMEM91
TMEM210,TMEM40
TMEM210,TMEM8B
TMEM210,TMEM91
TMEM40,TMEM8B
TMEM40,TMEM91
TMEM8B,TMEM91
TMEM8B,TNS1
TMEM8B,TTC7B
TMEM91,TRIM45
TMPRSS13,TNS1
TMPRSS13,TPD52L1
TMPRSS13,TPSAB1
TMPRSS13,TSC22D1
TMPRSS13,TYROBP
TMSB4X,TNS1
TMSB4X,TPM2
TMSB4X,TPM4
TMSB4X,TSC22D1
TNFAIP2,TNFRSF17
TNFAIP2,TNFRSF21
TNFAIP2,TNFSF4
TNFAIP2,VEGFA
TNFRSF17,TNFRSF21
TNFRSF17,TNFSF4
TNFRSF17,TREM1
TNFRSF17,TSC22D1
TNFRSF17,TYROBP
TNFRSF21,TNFSF4
TNFRSF21,TSC22D1
TNFRSF21,TYROBP
TNFSF4,TNS1
TNFSF4,TSC22D1
TNFSF4,TYROBP
TNNC2,TNNT1
TNNC2,TPM1
TNNC2,TPM2
TNNC2,TPM4
TNNT1,TNS1
TNNT1,TPM1
TNNT1,TPM2
TNNT1,TPM4
TNS1,TNS3
TNS1,TPD52L1
TNS1,TSC22D1
TNS1,TYROBP
TNS1,VASN
TNS3,TRIM45
TNS3,TTC7B
TNS3,VASN
TNS3,VEPH1
TNS3,ZNF503
TPD52L1,TPM1
TPD52L1,TPM4
TPD52L1,TPPP3
TPD52L1,TSC22D1
TPD52L1,TYROBP
TPM1,TPM2
TPM1,TPM4
TPM2,TPM4
TPPP3,TTC7B
TPPP3,TUBB1
TRAPPC3L,TRIM74
TREM1,TREML1
TREM1,TYROBP
TREM1,XCL1
TREML1,TYROBP
TRIM40,TRIM45
TRIM40,TRIM74
TRIM45,TRIM58
TRIM45,TRIM74
TRIM45,UBE2C
TRIM45,ZNF132
TRIM45,ZNF205
TRIM45,ZNF470
TRIM45,ZNF547
TRIM45,ZNF562
TRIM45,ZNF683
TRIM58,TRIM74
TRIM74,UBE2C
TRIM74,UBE2M
TSC22D1,TYROBP
TSC22D1,ZFHX3
TSC22D1,ZNF233
TYROBP,VPREB1
TYROBP,VSIG4
UBE2C,UBE2M
VASN,VEPH1
VCAN,VIT
VCAN,VWF
VEGFA,VWF
VENTX,ZFHX3
VPREB1,VPREB3
VPREB1,VSIG4
WDHD1,WDR17
WDHD1,YWHAH
XCL1,XCL2
ZCCHC24,ZNF114
ZCCHC24,ZNF132
ZCCHC24,ZNF547
ZCCHC24,ZNF562
ZCCHC24,ZNF683
ZFHX3,ZGLP1
ZFHX3,ZNF132
ZFHX3,ZNF185
ZFHX3,ZNF205
ZFHX3,ZNF233
ZFHX3,ZNF470
ZFHX3,ZNF503
ZFHX3,ZNF547
ZFHX3,ZNF562
ZFHX3,ZNF618
ZFHX3,ZNF683
ZGLP1,ZNF185
ZNF114,ZNF132
ZNF114,ZNF185
ZNF114,ZNF205
ZNF114,ZNF233
ZNF114,ZNF366
ZNF114,ZNF470
ZNF114,ZNF503
ZNF114,ZNF547
ZNF114,ZNF562
ZNF114,ZNF618
ZNF114,ZNF683
ZNF132,ZNF185
ZNF132,ZNF205
ZNF132,ZNF233
ZNF132,ZNF366
ZNF132,ZNF470
ZNF132,ZNF503
ZNF132,ZNF547
ZNF132,ZNF562
ZNF132,ZNF618
ZNF132,ZNF683
ZNF185,ZNF205
ZNF185,ZNF233
ZNF185,ZNF470
ZNF185,ZNF503
ZNF185,ZNF547
ZNF185,ZNF562
ZNF185,ZNF618
ZNF185,ZNF683
ZNF205,ZNF233
ZNF205,ZNF366
ZNF205,ZNF470
ZNF205,ZNF503
ZNF205,ZNF547
ZNF205,ZNF562
ZNF205,ZNF618
ZNF205,ZNF683
ZNF233,ZNF470
ZNF233,ZNF503
ZNF233,ZNF547
ZNF233,ZNF562
ZNF233,ZNF618
ZNF233,ZNF683
ZNF366,ZNF470
ZNF366,ZNF503
ZNF366,ZNF547
ZNF366,ZNF562
ZNF366,ZNF618
ZNF366,ZNF683
ZNF470,ZNF503
ZNF470,ZNF547
ZNF470,ZNF562
ZNF470,ZNF618
ZNF470,ZNF683
ZNF503,ZNF547
ZNF503,ZNF562
ZNF503,ZNF618
ZNF503,ZNF683
ZNF547,ZNF562
ZNF547,ZNF618
ZNF547,ZNF683
ZNF562,ZNF618
ZNF562,ZNF683
ZNF618,ZNF683
