Gene1,Gene2
RXRA,GPR133
ASCL2,GPR133
JUN,GPR133
FOSB,GPR133
DNAJC1,GPR133
SPI1,GPR133
LYL1,GPR133
ZGLP1,GPR133
HOPX,GPR133
ZNF366,GPR162
CEBPD,GPR162
ZNF503,GPR162
RXRA,GPR162
ARID3A,GPR162
JUN,GPR162
JUND,GPR162
NFE2,GPR162
FOSB,GPR162
DNAJC1,GPR162
SPI1,GPR162
HLX,GPR162
HOPX,GPR162
IRF8,GPR162
MYCL,GPR162
MAX,GPR56
ZNF470,GPR56
CEBPD,GPR56
RORB,GPR56
ZNF683,GPR56
ID3,GPR56
ASCL2,GPR56
JUN,GPR56
FOSB,GPR56
DNAJC1,GPR56
SPI1,GPR56
LYL1,GPR56
NR6A1,GPR56
HOPX,GPR56
IRF7,GPR56
MAX,GPR63
CEBPD,GPR63
TCFL5,GPR63
IRF8,GPR63
ZNF683,GPR63
ID3,GPR63
ASCL2,GPR63
JUN,GPR63
JUND,GPR63
FOSB,GPR63
DNAJC1,GPR63
SPIB,GPR63
LYL1,GPR63
HOPX,GPR63
IRF7,GPR63
MAX,GPSM1
CEBPD,GPSM1
RXRA,GPSM1
ID1,GPSM1
ARID3A,GPSM1
JUN,GPSM1
JUND,GPSM1
FOSB,GPSM1
DNAJC1,GPSM1
SPI1,GPSM1
LYL1,GPSM1
TSC22D1,GPSM1
GFI1B,GPSM1
HOPX,GPSM1
IRF8,GPSM1
MAX,GPX1
TAL1,GPX1
JUN,GPX1
JUND,GPX1
NFE2,GPX1
FOSB,GPX1
SPI1,GPX1
LYL1,GPX1
GRHL1,GPX1
TSC22D1,GPX1
ZGLP1,GPX1
GFI1B,GPX1
IRF7,GPX1
MYBL2,GPX1
IRX3,GPX1
MAX,GRAP2
TAL1,GRAP2
MEIS1,GRAP2
JUN,GRAP2
NFE2,GRAP2
FOSB,GRAP2
PBX1,GRAP2
SPI1,GRAP2
LYL1,GRAP2
GRHL1,GRAP2
TSC22D1,GRAP2
MAFG,GRAP2
ZGLP1,GRAP2
GFI1B,GRAP2
HOPX,GRAP2
CEBPD,GRASP
ID1,GRASP
JUN,GRASP
JUND,GRASP
FOSB,GRASP
ATOH8,GRASP
SPI1,GRASP
SPIB,GRASP
LYL1,GRASP
ZNF205,GRASP
MAFG,GRASP
ZFHX3,GRASP
ZGLP1,GRASP
IRF7,GRASP
IRF8,GRASP
MAX,GRB14
TAL1,GRB14
CEBPD,GRB14
MEIS1,GRB14
JUN,GRB14
NFE2,GRB14
FOSB,GRB14
PBX1,GRB14
GRHL1,GRB14
SPI1,GRB14
LYL1,GRB14
TSC22D1,GRB14
ZGLP1,GRB14
GFI1B,GRB14
HOPX,GRB14
MAX,GRIK4
CEBPD,GRIK4
IRF8,GRIK4
ZNF618,GRIK4
ZNF683,GRIK4
ID3,GRIK4
ASCL2,GRIK4
JUN,GRIK4
JUND,GRIK4
DNAJC1,GRIK4
SPI1,GRIK4
LYL1,GRIK4
MAFG,GRIK4
HOPX,GRIK4
IRF7,GRIK4
MAX,GRIN2C
CEBPD,GRIN2C
ZNF683,GRIN2C
ID1,GRIN2C
ID3,GRIN2C
ARID3A,GRIN2C
JUN,GRIN2C
JUND,GRIN2C
DNAJC1,GRIN2C
LYL1,GRIN2C
SPI1,GRIN2C
TSC22D1,GRIN2C
ZGLP1,GRIN2C
HOPX,GRIN2C
IRF7,GRIN2C
CEBPD,GRK4
RXRA,GRK4
AIRE,GRK4
ZNF683,GRK4
ASCL2,GRK4
JUN,GRK4
JUND,GRK4
NFE2,GRK4
FOSB,GRK4
DNAJC1,GRK4
LYL1,GRK4
SPI1,GRK4
ZGLP1,GRK4
HOPX,GRK4
IRF7,GRK4
MAX,GRM7-AS1
CEBPD,GRM7-AS1
ID3,GRM7-AS1
JUN,GRM7-AS1
JUND,GRM7-AS1
WDHD1,GRM7-AS1
ZNF132,GRM7-AS1
SPI1,GRM7-AS1
LYL1,GRM7-AS1
TSC22D1,GRM7-AS1
HLX,GRM7-AS1
ZGLP1,GRM7-AS1
ZFHX3,GRM7-AS1
HOPX,GRM7-AS1
IRF8,GRM7-AS1
CEBPD,GRN
RXRA,GRN
ARID3A,GRN
JUN,GRN
JUND,GRN
FOSB,GRN
SPI1,GRN
SPIB,GRN
LYL1,GRN
ZNF205,GRN
CUX2,GRN
ZGLP1,GRN
IRF7,GRN
IRF8,GRN
MYCL,GRN
MAX,GSN
TAL1,GSN
CEBPD,GSN
JUN,GSN
JUND,GSN
DLX2,GSN
NFE2,GSN
GRHL1,GSN
SPI1,GSN
LYL1,GSN
TSC22D1,GSN
ZGLP1,GSN
GFI1B,GSN
HOPX,GSN
IRF7,GSN
MAX,GSTA1
TAL1,GSTA1
MEIS1,GSTA1
JUN,GSTA1
WDHD1,GSTA1
NFE2,GSTA1
PBX1,GSTA1
GRHL1,GSTA1
LYL1,GSTA1
TSC22D1,GSTA1
MAFG,GSTA1
ZGLP1,GSTA1
GFI1B,GSTA1
HOPX,GSTA1
IRX3,GSTA1
MAX,GUCY1B3
TAL1,GUCY1B3
MEIS1,GUCY1B3
JUN,GUCY1B3
NFE2,GUCY1B3
FOSB,GUCY1B3
PBX1,GUCY1B3
GRHL1,GUCY1B3
LYL1,GUCY1B3
TSC22D1,GUCY1B3
MAFG,GUCY1B3
ZGLP1,GUCY1B3
GFI1B,GUCY1B3
IRF7,GUCY1B3
IRX3,GUCY1B3
IRF8,GUCY2D
RXRA,GUCY2D
JDP2,GUCY2D
ASCL2,GUCY2D
JUN,GUCY2D
JUND,GUCY2D
NFE2,GUCY2D
FOSB,GUCY2D
DNAJC1,GUCY2D
SPIB,GUCY2D
LYL1,GUCY2D
SPI1,GUCY2D
IRF7,GUCY2D
MYBL2,GUCY2D
MYCL,GUCY2D
MAX,GZMA
CEBPD,GZMA
ZNF562,GZMA
ZNF683,GZMA
ID3,GZMA
ASCL2,GZMA
JUN,GZMA
JUND,GZMA
FOSB,GZMA
DNAJC1,GZMA
SPI1,GZMA
SPIB,GZMA
LYL1,GZMA
HOPX,GZMA
IRF8,GZMA
MAX,GZMB
CEBPD,GZMB
IRF8,GZMB
ZNF683,GZMB
ID3,GZMB
ASCL2,GZMB
JUN,GZMB
FOSB,GZMB
DNAJC1,GZMB
SPI1,GZMB
SPIB,GZMB
LYL1,GZMB
IRF7,GZMB
HOPX,GZMB
MYBL2,GZMB
MAX,GZMH
CEBPD,GZMH
ZNF562,GZMH
ZNF683,GZMH
ID3,GZMH
ASCL2,GZMH
JUN,GZMH
JUND,GZMH
FOSB,GZMH
DNAJC1,GZMH
SPI1,GZMH
SPIB,GZMH
LYL1,GZMH
HOPX,GZMH
IRF8,GZMH
MAX,GZMK
CEBPD,GZMK
ZNF683,GZMK
ID1,GZMK
ID3,GZMK
ASCL2,GZMK
JUN,GZMK
JUND,GZMK
FOSB,GZMK
DNAJC1,GZMK
SPI1,GZMK
SPIB,GZMK
LYL1,GZMK
HOPX,GZMK
IRF8,GZMK
MAX,HBA1
TAL1,HBA1
MEIS1,HBA1
JUN,HBA1
JUND,HBA1
WDHD1,HBA1
NFE2,HBA1
FOSB,HBA1
PBX1,HBA1
GRHL1,HBA1
LYL1,HBA1
TSC22D1,HBA1
ZGLP1,HBA1
GFI1B,HBA1
HOPX,HBA1
MAX,HBD
TAL1,HBD
MEIS1,HBD
ZNF683,HBD
JUN,HBD
NFE2,HBD
PBX1,HBD
DNAJC1,HBD
LYL1,HBD
TSC22D1,HBD
MAFG,HBD
ZGLP1,HBD
GFI1B,HBD
HOPX,HBD
IRX3,HBD
CREB5,HBEGF
MAX,HBEGF
CEBPD,HBEGF
ID1,HBEGF
RXRA,HBEGF
ARID3A,HBEGF
ASCL2,HBEGF
JUN,HBEGF
JUND,HBEGF
NFE2,HBEGF
FOSB,HBEGF
DNAJC1,HBEGF
SPI1,HBEGF
MAFG,HBEGF
ZFHX3,HBEGF
MAX,HBG1
TAL1,HBG1
MEIS1,HBG1
JUN,HBG1
JUND,HBG1
NFE2,HBG1
PBX1,HBG1
GRHL1,HBG1
LYL1,HBG1
TSC22D1,HBG1
MAFG,HBG1
ZGLP1,HBG1
GFI1B,HBG1
HOPX,HBG1
IRX3,HBG1
MAX,HBG2
TAL1,HBG2
MEIS1,HBG2
JUN,HBG2
NFE2,HBG2
PBX1,HBG2
GRHL1,HBG2
SPI1,HBG2
LYL1,HBG2
TSC22D1,HBG2
MAFG,HBG2
ZGLP1,HBG2
GFI1B,HBG2
HOPX,HBG2
IRX3,HBG2
CREB5,HCAR1
MAX,HCAR1
CEBPD,HCAR1
VENTX,HCAR1
IRF8,HCAR1
ID3,HCAR1
JUN,HCAR1
JUND,HCAR1
FOSB,HCAR1
SPIB,HCAR1
LYL1,HCAR1
ZFHX3,HCAR1
HOPX,HCAR1
IRF7,HCAR1
MYCL,HCAR1
MAX,HCG20
CEBPD,HCG20
IRF8,HCG20
ZNF683,HCG20
ID3,HCG20
ASCL2,HCG20
JUN,HCG20
JUND,HCG20
FOSB,HCG20
DNAJC1,HCG20
SPI1,HCG20
LYL1,HCG20
IRF7,HCG20
HOPX,HCG20
MYBL2,HCG20
MAX,HCG25
CEBPD,HCG25
IRF8,HCG25
ZNF562,HCG25
RXRA,HCG25
ID3,HCG25
ASCL2,HCG25
JUN,HCG25
SPIB,HCG25
LYL1,HCG25
IRF7,HCG25
MAFG,HCG25
HLX,HCG25
HOPX,HCG25
MYBL2,HCG25
MAX,HCK
ZNF503,HCK
CEBPD,HCK
ZNF618,HCK
RXRA,HCK
ARID3A,HCK
JUN,HCK
JUND,HCK
FOSB,HCK
SPI1,HCK
LYL1,HCK
HLX,HCK
NR6A1,HCK
GFI1B,HCK
HOPX,HCK
MAX,HCN3
ZNF503,HCN3
CEBPD,HCN3
ID1,HCN3
ID3,HCN3
ZNF683,HCN3
ASCL2,HCN3
JUN,HCN3
JUND,HCN3
FOSB,HCN3
DNAJC1,HCN3
LYL1,HCN3
SPI1,HCN3
HOPX,HCN3
IRF8,HCN3
MAX,HGD
TAL1,HGD
MEIS1,HGD
JUN,HGD
MITF,HGD
NFE2,HGD
PBX1,HGD
GRHL1,HGD
LYL1,HGD
TSC22D1,HGD
MAFG,HGD
ZGLP1,HGD
ZNF114,HGD
GFI1B,HGD
IRX3,HGD
CREB5,HHIP-AS1
MAX,HHIP-AS1
ARID3A,HHIP-AS1
ID3,HHIP-AS1
JUN,HHIP-AS1
JUND,HHIP-AS1
DNAJC1,HHIP-AS1
SPIB,HHIP-AS1
LYL1,HHIP-AS1
SPI1,HHIP-AS1
HOPX,HHIP-AS1
MAFG,HHIP-AS1
IRF7,HHIP-AS1
IRF8,HHIP-AS1
MYCL,HHIP-AS1
MAX,HIST1H2AC
TAL1,HIST1H2AC
MEIS1,HIST1H2AC
JUN,HIST1H2AC
MITF,HIST1H2AC
NFE2,HIST1H2AC
PBX1,HIST1H2AC
GRHL1,HIST1H2AC
SPI1,HIST1H2AC
LYL1,HIST1H2AC
TSC22D1,HIST1H2AC
MAFG,HIST1H2AC
ZGLP1,HIST1H2AC
GFI1B,HIST1H2AC
HOPX,HIST1H2AC
MAX,HIST1H2BJ
TAL1,HIST1H2BJ
CEBPD,HIST1H2BJ
MEIS1,HIST1H2BJ
JUN,HIST1H2BJ
NFE2,HIST1H2BJ
FOSB,HIST1H2BJ
PBX1,HIST1H2BJ
GRHL1,HIST1H2BJ
LYL1,HIST1H2BJ
TSC22D1,HIST1H2BJ
MAFG,HIST1H2BJ
ZGLP1,HIST1H2BJ
GFI1B,HIST1H2BJ
HOPX,HIST1H2BJ
CEBPD,HK3
RXRA,HK3
ARID3A,HK3
JUN,HK3
JUND,HK3
NFE2,HK3
FOSB,HK3
SPI1,HK3
LYL1,HK3
NR6A1,HK3
ZFHX3,HK3
ZGLP1,HK3
IRF7,HK3
IRF8,HK3
MYCL,HK3
CEBPD,HLA-DMA
ZNF503,HLA-DMA
IRF8,HLA-DMA
ID1,HLA-DMA
JUN,HLA-DMA
JUND,HLA-DMA
FOSB,HLA-DMA
SPI1,HLA-DMA
SPIB,HLA-DMA
LYL1,HLA-DMA
HOPX,HLA-DMA
NR6A1,HLA-DMA
IRF7,HLA-DMA
MYBL2,HLA-DMA
MYCL,HLA-DMA
CREB5,HLA-DMB
CEBPD,HLA-DMB
ZNF503,HLA-DMB
VENTX,HLA-DMB
IRF8,HLA-DMB
ID3,HLA-DMB
JUN,HLA-DMB
JUND,HLA-DMB
FOSB,HLA-DMB
SPI1,HLA-DMB
SPIB,HLA-DMB
LYL1,HLA-DMB
HOPX,HLA-DMB
IRF7,HLA-DMB
MYCL,HLA-DMB
ZNF366,HLA-DPA1
CEBPD,HLA-DPA1
ZNF503,HLA-DPA1
ID3,HLA-DPA1
JUN,HLA-DPA1
JUND,HLA-DPA1
FOSB,HLA-DPA1
SPI1,HLA-DPA1
SPIB,HLA-DPA1
LYL1,HLA-DPA1
HOPX,HLA-DPA1
ZFHX3,HLA-DPA1
IRF7,HLA-DPA1
IRF8,HLA-DPA1
MYCL,HLA-DPA1
CEBPD,HLA-DPB1
ZNF503,HLA-DPB1
IRF8,HLA-DPB1
ID3,HLA-DPB1
JUN,HLA-DPB1
JUND,HLA-DPB1
FOSB,HLA-DPB1
SPI1,HLA-DPB1
SPIB,HLA-DPB1
LYL1,HLA-DPB1
HLX,HLA-DPB1
ZFHX3,HLA-DPB1
HOPX,HLA-DPB1
IRF7,HLA-DPB1
MYCL,HLA-DPB1
CEBPD,HLA-DQA1
ZNF503,HLA-DQA1
ID1,HLA-DQA1
ID3,HLA-DQA1
JUN,HLA-DQA1
FOSB,HLA-DQA1
SPI1,HLA-DQA1
SPIB,HLA-DQA1
LYL1,HLA-DQA1
HOPX,HLA-DQA1
HLX,HLA-DQA1
ZFHX3,HLA-DQA1
IRF7,HLA-DQA1
IRF8,HLA-DQA1
MYCL,HLA-DQA1
CEBPD,HLA-DQA2
ZNF503,HLA-DQA2
IRF8,HLA-DQA2
ID3,HLA-DQA2
JUN,HLA-DQA2
JUND,HLA-DQA2
FOSB,HLA-DQA2
SPI1,HLA-DQA2
SPIB,HLA-DQA2
LYL1,HLA-DQA2
HOPX,HLA-DQA2
HLX,HLA-DQA2
IRF7,HLA-DQA2
MYBL2,HLA-DQA2
MYCL,HLA-DQA2
ZNF366,HLA-DQB1
CEBPD,HLA-DQB1
ZNF503,HLA-DQB1
ID1,HLA-DQB1
JUN,HLA-DQB1
JUND,HLA-DQB1
FOSB,HLA-DQB1
SPI1,HLA-DQB1
SPIB,HLA-DQB1
LYL1,HLA-DQB1
HLX,HLA-DQB1
ZFHX3,HLA-DQB1
HOPX,HLA-DQB1
IRF8,HLA-DQB1
MYCL,HLA-DQB1
CEBPD,HLA-DRA
ZNF503,HLA-DRA
IRF8,HLA-DRA
ID3,HLA-DRA
JUN,HLA-DRA
JUND,HLA-DRA
FOSB,HLA-DRA
SPI1,HLA-DRA
SPIB,HLA-DRA
LYL1,HLA-DRA
HLX,HLA-DRA
ZFHX3,HLA-DRA
HOPX,HLA-DRA
IRF7,HLA-DRA
MYCL,HLA-DRA
CEBPD,HLA-DRB1
ZNF503,HLA-DRB1
RXRA,HLA-DRB1
ID1,HLA-DRB1
JUN,HLA-DRB1
JUND,HLA-DRB1
FOSB,HLA-DRB1
SPI1,HLA-DRB1
SPIB,HLA-DRB1
LYL1,HLA-DRB1
HOPX,HLA-DRB1
ZFHX3,HLA-DRB1
IRF7,HLA-DRB1
IRF8,HLA-DRB1
MYCL,HLA-DRB1
CEBPD,HLA-DRB5
ZNF503,HLA-DRB5
RXRA,HLA-DRB5
ASCL2,HLA-DRB5
JUN,HLA-DRB5
JUND,HLA-DRB5
FOSB,HLA-DRB5
SPI1,HLA-DRB5
SPIB,HLA-DRB5
LYL1,HLA-DRB5
HOPX,HLA-DRB5
ZFHX3,HLA-DRB5
IRF7,HLA-DRB5
IRF8,HLA-DRB5
MYCL,HLA-DRB5
CREB5,HMOX1
CEBPD,HMOX1
RXRA,HMOX1
JDP2,HMOX1
ASCL2,HMOX1
JUN,HMOX1
JUND,HMOX1
NFE2,HMOX1
FOSB,HMOX1
DNAJC1,HMOX1
LYL1,HMOX1
SPI1,HMOX1
ZFHX3,HMOX1
GFI1B,HMOX1
IRF8,HMOX1
CREB5,HNMT
CEBPD,HNMT
VENTX,HNMT
L3MBTL4,HNMT
ID1,HNMT
RXRA,HNMT
ARID3A,HNMT
JUN,HNMT
JUND,HNMT
NFE2,HNMT
FOSB,HNMT
SPI1,HNMT
LYL1,HNMT
ZFHX3,HNMT
IRF8,HNMT
CEBPD,HOMER3
VENTX,HOMER3
ID1,HOMER3
JDP2,HOMER3
JUN,HOMER3
JUND,HOMER3
NFE2,HOMER3
FOSB,HOMER3
ATOH8,HOMER3
SPI1,HOMER3
LYL1,HOMER3
TSC22D1,HOMER3
MAFG,HOMER3
ZGLP1,HOMER3
HOPX,HOMER3
MAX,HP
CEBPD,HP
ZNF618,HP
RXRA,HP
ARID3A,HP
JUN,HP
JUND,HP
FOSB,HP
DNAJC1,HP
SPIB,HP
LYL1,HP
SPI1,HP
MAFG,HP
HLX,HP
GFI1B,HP
MAX,HPDL
CEBPD,HPDL
ID3,HPDL
ASCL2,HPDL
JUN,HPDL
JUND,HPDL
NFE2,HPDL
LHX1,HPDL
DNAJC1,HPDL
SPIB,HPDL
LYL1,HPDL
SPI1,HPDL
HOPX,HPDL
IRF7,HPDL
IRF8,HPDL
MAX,HRASLS
TAL1,HRASLS
CEBPD,HRASLS
MEIS1,HRASLS
JUN,HRASLS
MITF,HRASLS
NFE2,HRASLS
PBX1,HRASLS
GRHL1,HRASLS
LYL1,HRASLS
TSC22D1,HRASLS
MAFG,HRASLS
ZGLP1,HRASLS
GFI1B,HRASLS
IRX3,HRASLS
MAX,HSPA2
CEBPD,HSPA2
ZNF562,HSPA2
MEIS1,HSPA2
ID1,HSPA2
JUN,HSPA2
MITF,HSPA2
WDHD1,HSPA2
NFE2,HSPA2
FOSB,HSPA2
DNAJC1,HSPA2
LYL1,HSPA2
TSC22D1,HSPA2
MAFG,HSPA2
GFI1B,HSPA2
MAX,HSPB3
TAL1,HSPB3
CEBPD,HSPB3
MEIS1,HSPB3
JUN,HSPB3
NFE2,HSPB3
PBX1,HSPB3
GRHL1,HSPB3
LYL1,HSPB3
TSC22D1,HSPB3
MAFG,HSPB3
ZGLP1,HSPB3
GFI1B,HSPB3
HOPX,HSPB3
IRX3,HSPB3
MAX,HSPG2
TAL1,HSPG2
CEBPD,HSPG2
ID3,HSPG2
JUND,HSPG2
NFE2,HSPG2
FOSB,HSPG2
DNAJC1,HSPG2
SPIB,HSPG2
LYL1,HSPG2
TSC22D1,HSPG2
SPI1,HSPG2
MAFG,HSPG2
HOPX,HSPG2
IRF7,HSPG2
CEBPD,HVCN1
IRF8,HVCN1
ID3,HVCN1
ASCL2,HVCN1
JUN,HVCN1
FOSB,HVCN1
DNAJC1,HVCN1
SPIB,HVCN1
SATB2,HVCN1
LYL1,HVCN1
SPI1,HVCN1
HOPX,HVCN1
IRF7,HVCN1
MYBL2,HVCN1
ZNF233,HVCN1
MAX,IDH1-AS1
TAL1,IDH1-AS1
CEBPD,IDH1-AS1
ID1,IDH1-AS1
ID3,IDH1-AS1
ASCL2,IDH1-AS1
JUN,IDH1-AS1
JUND,IDH1-AS1
NFE2,IDH1-AS1
FOSB,IDH1-AS1
DNAJC1,IDH1-AS1
SPI1,IDH1-AS1
LYL1,IDH1-AS1
TSC22D1,IDH1-AS1
HOPX,IDH1-AS1
CEBPD,IER2
ZNF562,IER2
ID1,IER2
ID3,IER2
ASCL2,IER2
JUN,IER2
JUND,IER2
FOSB,IER2
GRHL1,IER2
SPIB,IER2
LYL1,IER2
TSC22D1,IER2
SPI1,IER2
HOPX,IER2
IRF8,IER2
ZNF503,IER5L
VENTX,IER5L
RXRA,IER5L
ARID3A,IER5L
ID1,IER5L
JUND,IER5L
NFE2,IER5L
FOSB,IER5L
DNAJC1,IER5L
LYL1,IER5L
SPI1,IER5L
MAFG,IER5L
ZFHX3,IER5L
ZGLP1,IER5L
MYCL,IER5L
CEBPD,IFI27
MAX,IFI27
IRF8,IFI27
ARID3A,IFI27
ID3,IFI27
JDP2,IFI27
ASCL2,IFI27
JUN,IFI27
JUND,IFI27
FOSB,IFI27
SPIB,IFI27
LYL1,IFI27
TSC22D1,IFI27
HOPX,IFI27
IRF7,IFI27
CEBPD,IFI30
RXRA,IFI30
JDP2,IFI30
JUN,IFI30
JUND,IFI30
NFE2,IFI30
FOSB,IFI30
SPI1,IFI30
SPIB,IFI30
LYL1,IFI30
ZFHX3,IFI30
ZGLP1,IFI30
GFI1B,IFI30
HOPX,IFI30
IRF7,IFI30
CREB5,IFITM3
CEBPD,IFITM3
VENTX,IFITM3
RXRA,IFITM3
JDP2,IFITM3
JUN,IFITM3
JUND,IFITM3
NFE2,IFITM3
ATOH8,IFITM3
FOSB,IFITM3
SPI1,IFITM3
LYL1,IFITM3
ZFHX3,IFITM3
HOPX,IFITM3
IRF7,IFITM3
CEBPD,IGFBP7
ZNF562,IGFBP7
L3MBTL4,IGFBP7
ZNF683,IGFBP7
ID3,IGFBP7
TFAP2E,IGFBP7
ARNTL2,IGFBP7
ASCL2,IGFBP7
JUN,IGFBP7
FOSB,IGFBP7
DNAJC1,IGFBP7
MAFG,IGFBP7
ZFHX3,IGFBP7
ZGLP1,IGFBP7
HOPX,IGFBP7
CEBPD,IGJ
TCFL5,IGJ
ZNF562,IGJ
L3MBTL4,IGJ
ID1,IGJ
IRF8,IGJ
THAP9,IGJ
JUN,IGJ
LHX1,IGJ
DNAJC1,IGJ
SPIB,IGJ
SPI1,IGJ
IRF7,IGJ
HOPX,IGJ
MYBL2,IGJ
IRF8,IGLL5
AIRE,IGLL5
ID3,IGLL5
JDP2,IGLL5
JUN,IGLL5
WDHD1,IGLL5
FOSB,IGLL5
DNAJC1,IGLL5
SPIB,IGLL5
LYL1,IGLL5
SPI1,IGLL5
HOPX,IGLL5
IRF7,IGLL5
MYBL2,IGLL5
ZNF233,IGLL5
CEBPD,IGSF6
ZNF503,IGSF6
RXRA,IGSF6
ID1,IGSF6
JUN,IGSF6
JUND,IGSF6
NFE2,IGSF6
FOSB,IGSF6
SPI1,IGSF6
LYL1,IGSF6
MAFG,IGSF6
ZGLP1,IGSF6
HOPX,IGSF6
IRF7,IGSF6
MYCL,IGSF6
MAX,IL17A
CEBPD,IL17A
IRF8,IL17A
ARID3A,IL17A
ZNF683,IL17A
ID3,IL17A
ASCL2,IL17A
JUN,IL17A
JUND,IL17A
FOSB,IL17A
DNAJC1,IL17A
SPI1,IL17A
LYL1,IL17A
HOPX,IL17A
IRF7,IL17A
CEBPD,IL17RA
ZNF503,IL17RA
RXRA,IL17RA
JDP2,IL17RA
JUN,IL17RA
JUND,IL17RA
FOSB,IL17RA
ATOH8,IL17RA
DNAJC1,IL17RA
SPI1,IL17RA
ZFHX3,IL17RA
NR6A1,IL17RA
ZNF114,IL17RA
ZNF205,IL17RA
MYCL,IL17RA
CEBPD,IL1B
TCFL5,IL1B
VENTX,IL1B
ID1,IL1B
RXRA,IL1B
JDP2,IL1B
JUND,IL1B
FOSB,IL1B
SPI1,IL1B
LYL1,IL1B
NR6A1,IL1B
ZFHX3,IL1B
ZGLP1,IL1B
IRF7,IL1B
IRF8,IL1B
CEBPD,IL1RN
MAX,IL1RN
ZNF503,IL1RN
TCFL5,IL1RN
RXRA,IL1RN
ASCL2,IL1RN
JUN,IL1RN
JUND,IL1RN
NFE2,IL1RN
FOSB,IL1RN
DNAJC1,IL1RN
SPI1,IL1RN
MAFG,IL1RN
HLX,IL1RN
IRF7,IL1RN
MAX,IL27
MEIS1,IL27
ID1,IL27
ID3,IL27
RXRA,IL27
JUN,IL27
JUND,IL27
FOSB,IL27
DNAJC1,IL27
SPI1,IL27
HOPX,IL27
MAFG,IL27
ZGLP1,IL27
IRF7,IL27
IRF8,IL27
CEBPD,IL32
ZNF683,IL32
AIRE,IL32
ID3,IL32
ASCL2,IL32
JUN,IL32
JUND,IL32
FOSB,IL32
DNAJC1,IL32
SPIB,IL32
LYL1,IL32
SPI1,IL32
HOPX,IL32
IRF7,IL32
IRF8,IL32
IRF8,IL3RA
ARID3A,IL3RA
ID1,IL3RA
JUN,IL3RA
JUND,IL3RA
FOSB,IL3RA
DNAJC1,IL3RA
SPIB,IL3RA
SPI1,IL3RA
IRF7,IL3RA
MAFG,IL3RA
CUX2,IL3RA
HOPX,IL3RA
MYBL2,IL3RA
MYCL,IL3RA
MAX,ILK
TAL1,ILK
CEBPD,ILK
MEIS1,ILK
JUN,ILK
NFE2,ILK
PBX1,ILK
GRHL1,ILK
LYL1,ILK
TSC22D1,ILK
MAFG,ILK
ZGLP1,ILK
GFI1B,ILK
HOPX,ILK
IRX3,ILK
MAX,INPP5A
CEBPD,INPP5A
ZNF562,INPP5A
MEIS1,INPP5A
ID1,INPP5A
ID3,INPP5A
MITF,INPP5A
NFE2,INPP5A
FOSB,INPP5A
GRHL1,INPP5A
SPI1,INPP5A
LYL1,INPP5A
TSC22D1,INPP5A
MAFG,INPP5A
GFI1B,INPP5A
CEBPD,IQCD
ZNF503,IQCD
IRF8,IQCD
ID3,IQCD
JUN,IQCD
JUND,IQCD
NFE2,IQCD
FOSB,IQCD
DNAJC1,IQCD
LYL1,IQCD
TSC22D1,IQCD
HLX,IQCD
ZFHX3,IQCD
HOPX,IQCD
IRF7,IQCD
CEBPD,IQSEC2
IRF8,IQSEC2
L3MBTL4,IQSEC2
ID1,IQSEC2
ID3,IQSEC2
ASCL2,IQSEC2
JUN,IQSEC2
JUND,IQSEC2
FOSB,IQSEC2
SPI1,IQSEC2
SPIB,IQSEC2
HLX,IQSEC2
ZGLP1,IQSEC2
IRF7,IQSEC2
MYBL2,IQSEC2
CREB5,ISG15
CEBPD,ISG15
ZNF618,ISG15
ID1,ISG15
ELF3,ISG15
ASCL2,ISG15
JUN,ISG15
JUND,ISG15
NFE2,ISG15
ATOH8,ISG15
FOSB,ISG15
SPI1,ISG15
MAFG,ISG15
IRF7,ISG15
IRF8,ISG15
MAX,ITGA2B
TAL1,ITGA2B
MEIS1,ITGA2B
JUN,ITGA2B
MITF,ITGA2B
NFE2,ITGA2B
PBX1,ITGA2B
SPI1,ITGA2B
LYL1,ITGA2B
GRHL1,ITGA2B
TSC22D1,ITGA2B
MAFG,ITGA2B
ZGLP1,ITGA2B
GFI1B,ITGA2B
HOPX,ITGA2B
MAX,ITGB3
TAL1,ITGB3
MEIS1,ITGB3
JUN,ITGB3
MITF,ITGB3
NFE2,ITGB3
FOSB,ITGB3
PBX1,ITGB3
GRHL1,ITGB3
LYL1,ITGB3
TSC22D1,ITGB3
MAFG,ITGB3
ZGLP1,ITGB3
GFI1B,ITGB3
IRX3,ITGB3
MAX,ITGB5
TAL1,ITGB5
MEIS1,ITGB5
JUN,ITGB5
NFE2,ITGB5
FOSB,ITGB5
PBX1,ITGB5
SPI1,ITGB5
LYL1,ITGB5
GRHL1,ITGB5
TSC22D1,ITGB5
MAFG,ITGB5
ZGLP1,ITGB5
GFI1B,ITGB5
HOPX,ITGB5
CEBPD,ITM2C
IRF8,ITM2C
ARID3A,ITM2C
ID3,ITM2C
THAP9,ITM2C
JUN,ITM2C
JUND,ITM2C
DNAJC1,ITM2C
SPI1,ITM2C
SPIB,ITM2C
IRF7,ITM2C
CUX2,ITM2C
ZFHX3,ITM2C
HOPX,ITM2C
MYBL2,ITM2C
CEBPD,ITSN1
ZNF503,ITSN1
RXRA,ITSN1
AIRE,ITSN1
JDP2,ITSN1
JUN,ITSN1
JUND,ITSN1
FOSB,ITSN1
DNAJC1,ITSN1
